time_ms,depth_m
4534,0.551
4942,0.689
5146,0.758
5554,0.895
5758,0.964
6166,1.102
6370,1.171
6778,1.308
6982,1.377
7390,1.515
7594,1.584
8002,1.722
8206,1.790
8614,1.928
8818,1.997
9226,2.204
9634,2.341
9838,2.410
10042,2.479
10246,2.548
10450,2.617
10654,2.686
10858,2.755
11062,2.823
11266,2.892
11470,2.961
11674,3.030
11878,3.099
12082,3.168
12286,3.237
12490,3.306
12694,3.374
12898,3.443
13102,3.512
13306,3.581
13510,3.650
13714,3.719
13918,3.788
14122,3.856
14326,3.925
14530,3.994
14938,4.132
15142,4.201
15346,4.270
15550,4.338
15754,4.407
15958,4.476
16162,4.545
16366,4.614
16570,4.683
16774,4.752
16978,4.821
17182,4.889
17386,4.958
17590,5.027
17794,5.096
17998,5.165
18202,5.234
18406,5.303
18610,5.371
18814,5.440
19018,5.509
19222,5.578
19426,5.716
19630,5.785
19834,5.854
20038,5.922
20242,5.991
20446,6.060
20650,6.129
20854,6.198
21058,6.267
21262,6.336
21466,6.404
21670,6.473
21874,6.542
22078,6.611
22282,6.680
22486,6.749
22690,6.818
22894,6.886
23098,6.955
23302,7.024
23506,7.093
23710,7.162
23914,7.231
24118,7.300
24322,7.369
24526,7.437
24730,7.506
24934,7.575
25138,7.644
25342,7.713
25546,7.782
25750,7.851
25954,7.919
26158,7.988
26362,8.057
26566,8.126
26770,8.195
26974,8.264
27178,8.333
27382,8.402
27586,8.470
27790,8.539
27994,8.608
28198,8.677
28402,8.746
28606,8.815
28810,8.884
29014,8.952
29218,9.021
29422,9.090
29626,9.228
29830,9.297
30034,9.366
30238,9.434
30442,9.503
30646,9.572
30850,9.641
31054,9.710
31258,9.779
31462,9.848
31666,9.917
31870,9.985
32074,10.054
32278,1.123
32482,10.192
32686,10.261
32890,1.330
33094,10.399
33298,10.467
33502,1.536
33706,10.605
33910,10.674
34114,1.743
34318,10.812
34522,10.881
34726,1.950
34930,11.018
35134,11.087
35338,11.156
35542,11.225
35746,11.294
35950,11.363
36154,11.432
36358,11.500
36562,11.569
36766,11.638
36970,11.707
37174,11.776
37378,11.845
37582,11.914
37786,11.982
37990,12.051
38194,12.120
38398,12.189
38602,12.258
38806,12.327
39010,12.396
39214,12.465
39418,12.533
39622,12.602
39826,12.740
40030,12.809
40234,12.878
40438,12.947
40642,13.015
40846,13.084
41050,13.153
41254,13.222
41458,13.291
41662,13.360
41866,13.429
42070,13.498
42274,13.566
42478,13.635
42682,13.704
42886,13.773
