# decision.csv summarizes scheduler decisions extracted from the log.
# skipped values come from the RTT bench_decision lines, so the table tracks milliseconds rather than replay iterations.
label,count,due_count,not_due_count,sum_skipped_ms,min_skipped_ms,median_skipped_ms,avg_skipped_ms,max_skipped_ms,sum_skipped_seconds,min_skipped_seconds,median_skipped_seconds,avg_skipped_seconds,max_skipped_seconds
dive.deco_schedule.rate,9742,4316,5426,0,104,920652.0,5774527.4,3776100041,0.000,0.104,920.652,5774.527,3776100.041
dive.display_refresh.rate,1528,920,608,0,7,4788.0,226859.0,46200018,0.000,0.007,4.788,226.859,46200.018
dive.o2_tox.rate,3694,75,3619,0,4,1228815.0,13091890.4,6940200018,0.000,0.004,1228.815,13091.890,6940200.018
